"idp","mqd","biomass","zp","reserutile","troph_r","species","ownership"
840153,0.283013179663163,187.098374050343,344,60.9000053405762,4.03028,"Hêtre","Autres forêts publiques RF"
871394,0.16843160949799,137.576166625004,292,62.9999961853027,2.08774,"Pin sylvestre","Autres forêts publiques RF"
816099,0.313566561848024,393.302547859362,712,65.25,4.40823,"Épicéa commun","Forêts privées et autres - Hors PSG"
871652,0.203201566984658,271.123062651297,1013,43.75,3.69267,"Hêtre","Autres forêts publiques RF"
846473,0.564281705193817,113.53316533039,923,10.5,8.0068,"Grand érable","Autres forêts publiques RF"
853516,0.228156952078301,176.209036278433,689,16,1.20265,"Sapin pectiné","Autres forêts publiques RF"
813179,0.599019151522586,219.959643021981,521,0,2.13784,"Hêtre","Forêts privées et autres - En PSG"
805155,0.232970255136025,203.821732019915,935,21.7500019073486,3.87792,"Épicéa commun","Autres forêts publiques RF"
852173,0.40210113973265,352.271638178832,772,114.450004577637,3.74404,"Épicéa commun","Autres forêts publiques RF"
858683,0.265420081316351,401.1847492524,939,43.75,5.28788,"Sapin pectiné","Autres forêts publiques RF"
814734,0.298760813248618,295.860172512597,684,99.5999984741211,3.47802,"Épicéa commun","Forêts privées et autres - En PSG"
847665,0.409322043317925,380.968960161941,875,104.800003051758,3.55271,"Grand érable","Autres forêts publiques RF"
848930,0.350689028327799,306.646629722692,711,120.400001525879,4.68857,"Hêtre","Forêts privées et autres - Hors PSG"
804883,0.370476916755009,286.038386381203,916,0,3.62152,"Sapin pectiné","Autres forêts publiques RF"
818224,0.136480823134787,167.084114550008,739,98,4.07945,"Hêtre","Autres forêts publiques RF"
866664,0.258306773851179,324.920770134016,582,110.25,2.77927,"Sapin pectiné","Autres forêts publiques RF"
813688,0.222485779318258,247.041389780729,928,47.6000022888184,1.37075,"Sapin pectiné","Autres forêts publiques RF"
861264,0.12116611292258,86.6490467067822,912,19.6000003814697,1.03998,"Pin sylvestre","Forêts domaniales RF"
803125,0.227089503950173,175.192216102751,615,21,5.5936,"Épicéa commun","Autres forêts publiques RF"
879937,0.130259808717695,81.9615767309411,772,157.5,1.71513,"Pin sylvestre","Autres forêts publiques RF"
807959,0.427874901238382,412.766209470962,1042,43.75,3.86139,"Épicéa commun","Autres forêts publiques RF"
802459,0.556711056729577,381.448386931217,932,59.3999977111816,3.93035,"Hêtre","Forêts domaniales RF"
876036,0.256724327532071,320.869771458581,551,35,4.15623,"Chêne rouvre","Forêts privées et autres - Hors PSG"
862678,0.174283282058845,197.611008476806,1118,63,3.39421,"Grand érable","Autres forêts publiques RF"
827923,0.25675716010465,250.240046894273,419,17.4000015258789,2.52752,"Chêne rouvre","Forêts domaniales RF"
875304,0.30773720371726,316.220113384209,415,78.3000030517578,2.6656,"Chêne rouvre","Autres forêts publiques RF"
849553,0.225631118056271,275.193589143898,548,60.9000053405762,1.44358,"Chêne rouvre","Autres forêts publiques RF"
873485,0.140173485615493,125.617730617563,712,50.75,3.47407,"Douglas","Autres forêts publiques RF"
865813,0.309122038411486,295.586756337302,498,97.0000076293945,4.03813,"Hêtre","Autres forêts publiques RF"
826706,0.232851123153826,216.184994442468,315,95.8499984741211,2.8576,"Châtaignier","Forêts privées et autres - Hors PSG"
864019,0.258554133852916,234.929453118709,642,69.6000061035156,3.71203,"Hêtre","Autres forêts publiques RF"
864612,0.353300530967449,223.229239238324,684,21,5.10283,"Sapin pectiné","Autres forêts publiques RF"
837801,0.465757592360243,250.475380737675,935,28,3.80518,"Hêtre","Autres forêts publiques RF"
814498,0.474049962378797,281.245134289387,484,96.75,4.91326,"Sapin pectiné","Autres forêts publiques RF"
871077,0.210115333448133,258.827773549064,430,20,3.08521,"Grand aulne","Autres forêts publiques RF"
864332,0.250782384293178,326.944515317969,726,37.7999992370605,1.37588,"Épicéa commun","Autres forêts publiques RF"
824177,0.275662032755773,319.990725232985,804,90,2.0372,"Épicéa commun","Forêts privées et autres - Hors PSG"
843064,0.306143887602693,172.744247656272,403,112.800003051758,2.6451,"Sapin pectiné","Forêts privées et autres - Hors PSG"
847052,0.155593090543763,160.606073376461,426,7,7.203,"Charme","Forêts privées et autres - Hors PSG"
861686,0.19859828165878,171.56045307334,426,42,2.01947,"Bouleau","Forêts privées et autres - Hors PSG"
851390,0.178046280807204,233.436964193159,625,117.450004577637,1.94503,"Hêtre","Forêts privées et autres - Hors PSG"
836673,0.230342539322084,251.369519019937,734,98,3.20084,"Hêtre","Forêts privées et autres - Hors PSG"
850719,0.276336122470833,260.261288110454,531,28,2.83123,"Sapin pectiné","Autres forêts publiques RF"
858463,0.520555575486309,36.9677622686816,832,126,2.33979,"Épicéa commun","Forêts privées et autres - En PSG"
832958,0.479615950660918,801.419675351899,627,50.3999977111816,4.95366,"Épicéa commun","Forêts domaniales RF"
838161,0.202397730080397,323.218884911354,513,110.25,5.01,"Chêne pédonculé","Forêts privées et autres - Hors PSG"
844562,0.170214600414906,196.2028400774,573,128.5,2.67348,"Sapin pectiné","Forêts privées et autres - Hors PSG"
808815,0.143960441638416,153.24232939466,375,150.5,2.29331,"Épicéa commun","Autres forêts publiques RF"
858591,0.198581403053415,271.608470680524,524,39.6000022888184,1.465,"Chêne rouvre","Forêts privées et autres - Hors PSG"
856907,0.313593817486524,181.670719395837,377,62.9999961853027,1.74724,"Sapin pectiné","Autres forêts publiques RF"
832849,0.201368391402575,120.910275304926,436,44.7999992370605,0.905705,"Sapin pectiné","Forêts domaniales RF"
864263,0.180958088821837,144.178203903918,533,2.90000009536743,4.49343,"Sapin pectiné","Autres forêts publiques RF"
854852,0.205698728883747,89.073400373927,635,29,1.90679,"Sapin pectiné","Autres forêts publiques RF"
831377,0.21452473065043,233.550765584372,377,69,1.57596,"Sapin pectiné","Forêts domaniales RF"
816202,0.10196466683366,13.1655440301802,366,62.9999961853027,1.85964,"Épicéa commun","Forêts domaniales RF"
832241,0.251847708142087,256.750970082686,492,97.5,2.79892,"Épicéa commun","Forêts privées et autres - Hors PSG"
852645,0.299276490535093,311.609292857752,657,67.9000091552734,1.64697,"Épicéa commun","Forêts privées et autres - Hors PSG"
858211,0.177588095370082,145.941565246382,699,60.9000053405762,1.15946,"Sapin pectiné","Forêts domaniales RF"
827927,0.23420505446955,342.331771828047,723,97.2000045776367,1.8986,"Sapin pectiné","Autres forêts publiques RF"
829947,0.343028289791581,692.992648235105,334,163.5,4.80637,"Épicéa commun","Forêts privées et autres - Hors PSG"
849551,0.15804960086036,15.4695529638633,440,62.9999961853027,2.35285,"Épicéa commun","Forêts privées et autres - Hors PSG"
807839,0.215601276331671,88.0437266759842,607,11.1999998092651,1.5837,"Sapin pectiné","Autres forêts publiques RF"
805719,0.244502439788395,218.391967186255,649,37,1.89289,"Sapin pectiné","Forêts domaniales RF"
864693,0.336283786405069,373.496433664404,407,126.5,2.08228,"Sapin pectiné","Autres forêts publiques RF"
867068,0.0795774981379509,1.50030265075405,421,60,3.07019,"Douglas","Forêts privées et autres - Hors PSG"
817428,0.35291120863627,319.754718516573,631,20.7999992370605,0.828381,"Sapin pectiné","Autres forêts publiques RF"
879983,0.329664592375854,556.76661141955,539,78.2999954223633,3.10909,"Hêtre","Forêts privées et autres - Hors PSG"
877184,0.411473999970652,118.748863816649,672,26.1000022888184,2.61498,"Sapin pectiné","Forêts privées et autres - Hors PSG"
811954,0.278665727014095,192.603511708552,571,7,2.56526,"Sapin pectiné","Autres forêts publiques RF"
870294,0.275706542533489,243.981547118122,678,71.5499954223633,1.3068,"Sapin pectiné","Autres forêts publiques RF"
844857,0.241963295371914,200.085648044109,537,17.5,0.693478,"Sapin pectiné","Forêts domaniales RF"
806232,0.199033939146589,168.60795652778,422,155.5,4.55324,"Épicéa commun","Forêts privées et autres - Hors PSG"
863784,0.135147211855817,149.38697183755,394,42,5.01718,"Frêne","Forêts privées et autres - Hors PSG"
845267,0.237877895882533,177.490700398783,458,62.9999961853027,3.82971,"Sapin pectiné","Autres forêts publiques RF"
824470,0.168998624048244,243.538221677162,630,56.6999969482422,1.59574,"Sapin pectiné","Forêts domaniales RF"
833539,0.0918030861241126,12.2440236021257,458,145.500015258789,2.21594,"Bouleau","Autres forêts publiques RF"
826464,0.150969861975123,199.389313018159,814,116,1.84469,"Sapin pectiné","Autres forêts publiques RF"
874038,0.343642920227142,301.025612190055,886,27.6000003814697,1.9946,"Sapin pectiné","Forêts domaniales RF"
815652,0.540630735081148,327.005091125873,509,90,2.32644,"Sapin pectiné","Forêts privées et autres - Hors PSG"
814880,0.226165666229017,132.140224125115,584,91.3500061035156,5.018,"Frêne","Forêts privées et autres - Hors PSG"
851473,0.164154053465455,28.1464442793289,496,115.5,4.6263,"Grand aulne","Forêts privées et autres - Hors PSG"
805020,0.150392050298486,156.660648079453,410,104.400001525879,4.78803,"Noisetier","Forêts privées et autres - Hors PSG"
833006,0.132210375013746,56.733431541619,666,65.3999938964844,0.99901,"Épicéa commun","Autres forêts publiques RF"
854295,0.177623519125785,64.258138601681,728,135.449996948242,3.54952,"Mélèze d'Europe","Forêts privées et autres - Hors PSG"
844138,0.409272552649848,270.490721491155,673,104.400001525879,2.18769,"Sapin pectiné","Autres forêts publiques RF"
868366,0.302971231508426,676.572093703205,764,90,2.73061,"Épicéa commun","Forêts privées et autres - Hors PSG"
818221,0.204759522203629,400.992964943344,693,72,3.59072,"Épicéa commun","Autres forêts publiques RF"
875656,0.185583930375014,264.643861420581,561,90,5.30576,"Épicéa commun","Autres forêts publiques RF"
817074,0.118184932177116,121.956544225418,472,120,6.7554,"Grand aulne","Forêts privées et autres - Hors PSG"
808938,0.276300360402204,820.076052924796,660,150.5,5.03673,"Épicéa commun","Forêts privées et autres - Hors PSG"
871292,0.324034361674316,415.789469093255,773,60.9000015258789,2.15676,"Épicéa commun","Forêts privées et autres - Hors PSG"
828424,0.187773944002051,291.936434272296,811,92.8000030517578,1.6768,"Épicéa commun","Forêts privées et autres - Hors PSG"
818571,0.30436063081599,369.944851469276,560,52.5,4.34631,"Chêne pédonculé","Forêts privées et autres - Hors PSG"
866233,0.170937440146431,32.540553125447,467,87.0000076293945,1.95889,"Sapin pectiné","Autres forêts publiques RF"
865115,0.246764556693298,211.911176022063,592,28,3.04485,"Chêne pédonculé","Forêts privées et autres - Hors PSG"
813192,0.187744357557354,112.839241908039,895,0,2.27826,"Sapin pectiné","Forêts domaniales RF"
874174,0.152466544248023,107.428373201264,1079,54,2.24534,"Épicéa commun","Forêts privées et autres - Hors PSG"
826445,0.232313094799679,236.264767350378,1000,46.5,1.0252,"Sapin pectiné","Autres forêts publiques RF"
817665,0.33681902332701,221.798355416727,864,78.3000030517578,2.88771,"Épicéa commun","Autres forêts publiques RF"
821645,0.319492949059832,385.985990298444,715,35,2.25954,"Sapin pectiné","Autres forêts publiques RF"
856732,0.169064242445913,209.961601764904,598,82,5.07292,"Grand érable","Forêts privées et autres - Hors PSG"
845257,0.158924385740804,110.932976795316,565,71.5999984741211,4.53044,"Épicéa commun","Forêts privées et autres - Hors PSG"
856707,0.284756173580173,241.023629103899,737,62.1000022888184,2.74909,"Épicéa commun","Forêts privées et autres - Hors PSG"
806645,0.223659031070196,84.2963870125348,950,0,1.80021,"Sapin pectiné","Forêts privées et autres - En PSG"
834912,0.253296641499018,216.001786479714,994,29,2.42989,"Sapin pectiné","Forêts domaniales RF"
803561,0.24316535567605,383.698484450035,1048,52.5,2.32096,"Hêtre","Autres forêts publiques RF"
880689,0.265191436439785,96.2407449930377,1110,82.7999954223633,1.74699,"Hêtre","Forêts domaniales RF"
814472,0.1625520100143,134.277756430614,966,69.6000061035156,4.40976,"Hêtre","Autres forêts publiques RF"
824745,0.320112751152101,307.004853174543,970,73.5,4.00402,"Sapin pectiné","Forêts domaniales RF"
857703,0.241226003883935,208.34427428894,824,76.2999954223633,2.29935,"Épicéa commun","Autres forêts publiques RF"
827482,0.460750684984821,68.6085240288099,1009,78.3000030517578,2.89361,"Épicéa commun","Autres forêts publiques RF"
878029,0.228270811086154,315.549081792407,1029,60.9000053405762,1.90703,"Sapin pectiné","Forêts privées et autres - En PSG"
846846,0.243172905652417,423.950791415491,856,29,6.5,"Hêtre","Forêts privées et autres - En PSG"
841499,0.289886709295937,350.675302909846,779,29,6.28862,"Grand érable","Autres forêts publiques RF"
842426,0.326016794055922,413.032315089259,913,61.25,3.79273,"Hêtre","Forêts privées et autres - En PSG"
835918,0.306885562584446,395.874202195245,592,113.400001525879,1.75881,"Sapin pectiné","Forêts privées et autres - En PSG"
936462,0.151986522260408,47.1118098274657,337,104.400001525879,1.56232,"Bouleau","Autres forêts publiques RF"
942915,0.431609087622847,434.718912410651,352,31.5,4.2887,"Hêtre","Forêts privées et autres - En PSG"
974283,0.242926509898313,206.655797679565,443,44.1000022888184,1.21452,"Sapin pectiné","Forêts domaniales RF"
933186,0.289614397705451,279.578341949517,391,33.5999984741211,0.97492,"Pin sylvestre","Forêts privées et autres - En PSG"
936503,0.302665457661014,196.580016400974,435,24.5,0.896963,"Sapin pectiné","Forêts privées et autres - En PSG"
913856,0.459601386038991,522.090477024501,383,161.5,2.06254,"Sapin pectiné","Forêts privées et autres - En PSG"
924213,0.18329168392484,75.8172022423548,348,32,3.24868,"Bouleau","Forêts privées et autres - Hors PSG"
926638,0.106921530316707,72.7228417255341,282,56.6999969482422,4.80969,"Hêtre","Forêts domaniales RF"
922281,0.391531993853392,427.078584396231,351,56.6999969482422,1.87357,"Sapin pectiné","Forêts domaniales RF"
929537,0.387127714617469,240.174296688638,368,62.9999961853027,3.6326,"Hêtre","Forêts domaniales RF"
925337,0.258866782025417,376.607064793867,424,126,3.72102,"Douglas","Forêts domaniales RF"
977387,0.186084647158931,169.627486278952,368,56.6999969482422,2.51049,"Épicéa commun","Forêts privées et autres - Hors PSG"
925563,0.240803404002005,286.708333304697,435,62.9999961853027,1.38993,"Sapin pectiné","Forêts domaniales RF"
924751,0.19594866156884,33.3926492502558,760,21,1.20235,"Épicéa commun","Forêts privées et autres - En PSG"
958021,0.355001999293916,224.396830303717,310,22.3999996185303,0.935993,"Pin sylvestre","Forêts privées et autres - Hors PSG"
915670,0.254725996291598,242.859312417229,278,62.9999961853027,1.36063,"Épicéa commun","Forêts domaniales RF"
915083,0.406408574405231,609.701496804722,373,37.7999992370605,2.96193,"Sapin pectiné","Forêts domaniales RF"
939436,0.309908742429761,282.162408304465,488,37.7999992370605,2.03735,"Sapin pectiné","Forêts domaniales RF"
938842,0.536603865994679,399.652696684078,615,22.3999996185303,0.486731,"Pin sylvestre","Forêts domaniales RF"
945843,0.23775215844392,221.548943417306,845,62.9999961853027,1.41831,"Sapin pectiné","Forêts domaniales RF"
930019,0.201847650857093,156.887153226897,233,49,1.63591,"Chêne rouvre","Forêts domaniales RF"
944620,0.175932768015036,124.167612558799,305,42,1.60106,"Hêtre","Forêts domaniales RF"
961868,0.38693203550435,367.430358138112,272,56.6999969482422,1.6054,"Chêne rouvre","Forêts domaniales RF"
960176,0.4092909921034,521.583388007247,237,35,0.877967,"Pin sylvestre","Forêts domaniales RF"
977507,0.296086005411238,207.092777748257,390,49,1.16358,"Pin sylvestre","Forêts domaniales RF"
911513,0.175517574901377,239.762126630605,266,62.9999961853027,1.5213,"Pin sylvestre","Forêts privées et autres - En PSG"
953093,0.0949322090072845,44.4444125173062,311,62.9999961853027,6.5,"Hêtre","Forêts domaniales RF"
945537,0.653942609770833,153.748248319373,288,62.9999961853027,2.84849,"Hêtre","Autres forêts publiques RF"
973094,0.486233128893525,309.131389728777,340,62.9999961853027,2.131,"Pin sylvestre","Forêts domaniales RF"
979605,0.667339143598194,373.725111152058,393,62.9999961853027,4.00883,"Hêtre","Forêts domaniales RF"
946287,0.501324327695437,378.288057930662,515,56,1.52776,"Sapin pectiné","Forêts domaniales RF"
961649,0.139601226278547,90.5196444889421,857,62.2999954223633,1.88874,"Épicéa commun","Autres forêts publiques RF"
917298,0.140394420517734,171.104554706634,651,107.999992370605,2.99383,"Épicéa commun","Forêts privées et autres - Hors PSG"
