"idp","pro_psg","biom","xl","yl","gr"
1028519,"privé - sans psg",238.79479090646,884200,2113600,"884200 2113600"
1015867,"privé - sans psg",368.389741582433,892200,2127600,"892200 2127600"
1026517,"privé - sans psg",89.8507359183907,888200,2115600,"888200 2115600"
1000433,"publis - communales",304.206486635412,896200,2129600,"896200 2129600"
1026774,"privé - sans psg",46.606085571935,888200,2105600,"888200 2105600"
1013843,"privé - sans psg",27.6970937756061,910200,2151600,"910200 2151600"
1011614,"privé - sans psg",268.030970959136,908200,2145600,"908200 2145600"
1024523,"privé - sans psg",647.256049307023,896200,2109600,"896200 2109600"
1014449,"privé - sans psg",133.672689631368,894200,2103600,"894200 2103600"
1008648,"privé - sans psg",314.203244531563,892200,2097600,"892200 2097600"
1003351,"privé - sans psg",629.661907941274,890200,2091600,"890200 2091600"
1017276,"privé - sans psg",201.940791216125,914200,2153600,"914200 2153600"
1024511,"privé - sans psg",573.585619685235,912200,2147600,"912200 2147600"
1030312,"publis - communales",120.948465916069,910200,2141600,"910200 2141600"
1016269,"privé - sans psg",233.396578142405,894200,2093600,"894200 2093600"
1013645,"publis - communales",185.275921378404,912200,2137600,"912200 2137600"
1017618,"privé - sans psg",755.533981158381,918200,2145600,"918200 2145600"
1014653,"publics - domaniales",49.223246426016,924200,2153600,"924200 2153600"
1009716,"privé - sans psg",468.671645115408,920200,2141600,"920200 2141600"
1029335,"privé - sans psg",486.208047186481,914200,2123600,"914200 2123600"
1007707,"privé - sans psg",60.1275260950744,912200,2117600,"912200 2117600"
1022865,"publis - communales",542.587893048322,908200,2105600,"908200 2105600"
1004234,"privé - sans psg",478.918997061772,930200,2161600,"930200 2161600"
1027582,"privé - sans psg",372.765823985288,920200,2131600,"920200 2131600"
1024799,"publis - communales",174.397602423711,918200,2125600,"918200 2125600"
1016292,"publis - communales",308.230334926404,932200,2157600,"932200 2157600"
1020256,"privé - sans psg",251.187938562965,928200,2145600,"928200 2145600"
1021563,"privé - sans psg",372.099150985055,924200,2133600,"924200 2133600"
1003341,"publis - communales",205.176088090487,916200,2109600,"916200 2109600"
1025396,"privé - sans psg",351.490196431428,908200,2085600,"908200 2085600"
1024695,"privé - sans psg",28.260226601468,926200,2139600,"926200 2139600"
1013766,"privé - sans psg",23.070478055661,920200,2121600,"920200 2121600"
1017312,"publis - communales",165.934607020347,934200,2153600,"934200 2153600"
1027877,"privé - sans psg",334.929306284903,932200,2147600,"932200 2147600"
1010606,"privé - sans psg",194.511630968757,930200,2131600,"930200 2131600"
1014385,"privé - sans psg",125.026620364333,924200,2113600,"924200 2113600"
1027775,"publis - communales",153.697497806826,930200,2121600,"930200 2121600"
1023505,"privé - sans psg",345.175812410124,934200,2123600,"934200 2123600"
1005909,"privé - sans psg",135.444940460992,932200,2117600,"932200 2117600"
1019072,"publis - communales",144.018530926906,942200,2147600,"942200 2147600"
1012441,"publis - communales",182.617709888172,946200,2149600,"946200 2149600"
1024346,"privé - sans psg",256.385484877953,940200,2131600,"940200 2131600"
1027729,"privé - sans psg",150.359568190706,932200,2107600,"932200 2107600"
1003038,"publis - communales",232.229735290429,944200,2123600,"944200 2123600"
1001611,"privé - sans psg",114.398317355604,940200,2111600,"940200 2111600"
1014541,"privé - sans psg",303.625087148543,944200,2113600,"944200 2113600"
1027356,"privé - sans psg",331.672926682111,940200,2101600,"940200 2101600"
1000732,"privé - sans psg",149.091341656584,942200,2107600,"942200 2107600"
1003675,"privé - psg",173.721848934792,450200,2521600,"450200 2521600"
1023354,"privé - sans psg",156.069240074342,448200,2505600,"448200 2505600"
1025861,"privé - sans psg",545.366440590457,466200,2529600,"466200 2529600"
1014358,"privé - sans psg",140.040532371444,464200,2523600,"464200 2523600"
1003908,"privé - psg",182.333257399552,464200,2503600,"464200 2503600"
1014254,"privé - sans psg",132.837317792663,478200,2535600,"478200 2535600"
1011871,"privé - psg",291.154955413944,476200,2529600,"476200 2529600"
1025578,"privé - psg",243.307656908231,468200,2505600,"468200 2505600"
1012575,"privé - sans psg",20.5085251710996,472200,2507600,"472200 2507600"
1010223,"privé - psg",693.008120147403,480200,2521600,"480200 2521600"
1011559,"privé - psg",23.692117904469,478200,2505600,"478200 2505600"
1030392,"publics - domaniales",139.304300956493,482200,2507600,"482200 2507600"
1003268,"privé - sans psg",144.067552302341,492200,2527600,"492200 2527600"
1015371,"publics - domaniales",134.821992473082,482200,2497600,"482200 2497600"
1002635,"publics - domaniales",82.5552712558151,480200,2491600,"480200 2491600"
1017641,"publics - domaniales",247.872460834702,488200,2505600,"488200 2505600"
1021573,"publics - domaniales",134.024001342202,484200,2493600,"484200 2493600"
1014331,"publics - domaniales",104.35660997812,490200,2501600,"490200 2501600"
1013583,"privé - sans psg",1.42215402508732,488200,2495600,"488200 2495600"
1006591,"privé - sans psg",122.263122501158,504200,2523600,"504200 2523600"
1005564,"privé - sans psg",279.844931450792,498200,2505600,"498200 2505600"
1025134,"privé - sans psg",241.837891951145,496200,2489600,"496200 2489600"
1027538,"privé - psg",68.9012070205117,508200,2515600,"508200 2515600"
1017883,"publics - domaniales",211.157041503283,502200,2497600,"502200 2497600"
1003221,"publics - domaniales",209.947053441215,500200,2491600,"500200 2491600"
1027068,"privé - psg",233.404973834127,522200,2547600,"522200 2547600"
1022159,"privé - psg",117.090276709253,516200,2529600,"516200 2529600"
1029567,"privé - psg",230.249126822969,508200,2505600,"508200 2505600"
1022492,"privé - sans psg",328.620378317271,504200,2493600,"504200 2493600"
1018360,"publics - domaniales",174.36007319321,500200,2481600,"500200 2481600"
1011712,"privé - sans psg",82.1907103348572,512200,2507600,"512200 2507600"
1019659,"publics - domaniales",311.869367688001,510200,2501600,"510200 2501600"
1023916,"privé - sans psg",10.8427603836829,506200,2489600,"506200 2489600"
1029625,"publics - domaniales",240.808307107202,508200,2485600,"508200 2485600"
1029474,"privé - sans psg",360.216827093701,536200,2559600,"536200 2559600"
1016646,"privé - sans psg",58.7392940396577,532200,2547600,"532200 2547600"
1000218,"publics - domaniales",277.22829111327,526200,2529600,"526200 2529600"
1020965,"publics - domaniales",186.67803885872,524200,2523600,"524200 2523600"
1018365,"privé - psg",241.681737636521,516200,2499600,"516200 2499600"
1022851,"privé - sans psg",22.8765546803869,512200,2487600,"512200 2487600"
1003557,"privé - sans psg",27.4688454076033,538200,2545600,"538200 2545600"
1016342,"privé - psg",254.825160190547,528200,2515600,"528200 2515600"
1010452,"privé - psg",154.682481677635,518200,2485600,"518200 2485600"
1023661,"privé - sans psg",268.589035247583,546200,2549600,"546200 2549600"
1025787,"privé - sans psg",140.501813007158,532200,2507600,"532200 2507600"
1009318,"privé - psg",447.048353085101,538200,2515600,"538200 2515600"
1019434,"privé - psg",121.825955560097,532200,2497600,"532200 2497600"
1023945,"privé - sans psg",1084.47811014943,536200,2499600,"536200 2499600"
1030907,"privé - psg",154.390141801186,552200,2537600,"552200 2537600"
1001451,"privé - psg",28.9781283297605,546200,2509600,"546200 2509600"
1004044,"privé - sans psg",82.8170428044159,554200,2523600,"554200 2523600"
1011070,"privé - sans psg",40.2187446346456,548200,2505600,"548200 2505600"
1002986,"privé - sans psg",57.4452065991614,626200,2449600,"626200 2449600"
1013096,"privé - sans psg",403.54671531707,632200,2447600,"632200 2447600"
1008091,"publis - communales",87.539709522409,624200,2423600,"624200 2423600"
1024554,"privé - sans psg",244.174416424832,622200,2417600,"622200 2417600"
1013680,"privé - sans psg",250.029478818556,616200,2399600,"616200 2399600"
1010919,"publics - domaniales",184.685674728396,626200,2419600,"626200 2419600"
1019543,"privé - sans psg",123.759645742677,618200,2395600,"618200 2395600"
1018659,"privé - sans psg",219.483916981957,638200,2445600,"638200 2445600"
1014973,"privé - psg",196.660060772671,630200,2421600,"630200 2421600"
1003441,"privé - sans psg",185.082193057616,628200,2415600,"628200 2415600"
1018163,"privé - sans psg",392.968404910742,616200,2379600,"616200 2379600"
1022035,"publics - domaniales",282.655847682177,614200,2373600,"614200 2373600"
1006480,"publics - domaniales",140.499564514442,620200,2381600,"620200 2381600"
1012912,"privé - sans psg",3.17940280587831,642200,2437600,"642200 2437600"
1000563,"privé - sans psg",112.627249203783,638200,2425600,"638200 2425600"
1024520,"privé - psg",129.4772272694,628200,2395600,"628200 2395600"
1013230,"publics - domaniales",110.758043374707,624200,2383600,"624200 2383600"
1029670,"publics - domaniales",111.160289348827,622200,2377600,"622200 2377600"
1016129,"publics - domaniales",118.469204031443,618200,2365600,"618200 2365600"
1018551,"publics - domaniales",139.909153551133,640200,2421600,"640200 2421600"
1022884,"privé - psg",144.963557669778,636200,2409600,"636200 2409600"
1018889,"publics - domaniales",154.871906996814,628200,2385600,"628200 2385600"
1006629,"publics - domaniales",338.957646538008,626200,2379600,"626200 2379600"
1030630,"publics - domaniales",125.517664422576,624200,2373600,"624200 2373600"
1016403,"publics - domaniales",431.340399561628,648200,2435600,"648200 2435600"
1021539,"privé - psg",198.270660843387,642200,2417600,"642200 2417600"
1025160,"privé - psg",299.786767860145,638200,2405600,"638200 2405600"
1021224,"privé - sans psg",360.072103911842,652200,2437600,"652200 2437600"
1002424,"privé - sans psg",173.317891514088,648200,2425600,"648200 2425600"
1002167,"publics - domaniales",238.858540101269,632200,2377600,"632200 2377600"
1022652,"privé - sans psg",309.179542727698,656200,2439600,"656200 2439600"
1006959,"privé - sans psg",193.40311368088,642200,2397600,"642200 2397600"
1003021,"publics - domaniales",369.374262305334,636200,2379600,"636200 2379600"
1022576,"publics - domaniales",184.577302441298,634200,2373600,"634200 2373600"
1017795,"privé - sans psg",196.801199594383,632200,2367600,"632200 2367600"
1007922,"privé - psg",393.049555457503,630200,2361600,"630200 2361600"
1008450,"privé - psg",195.047543974576,644200,2393600,"644200 2393600"
1029181,"publics - domaniales",109.604106889983,642200,2387600,"642200 2387600"
1011543,"privé - psg",115.05486355693,636200,2369600,"636200 2369600"
1020706,"privé - psg",21.9926932928765,664200,2443600,"664200 2443600"
1006417,"privé - sans psg",96.6526425115381,638200,2365600,"638200 2365600"
1007631,"privé - sans psg",188.090680015981,634200,2353600,"634200 2353600"
1003429,"privé - psg",265.324079997379,648200,2385600,"648200 2385600"
1029904,"privé - sans psg",185.809550650799,652200,2387600,"652200 2387600"
1013849,"privé - sans psg",232.22655119319,660200,2401600,"660200 2401600"
1001320,"privé - sans psg",181.868187709799,656200,2379600,"656200 2379600"
1001843,"publis - communales",86.7493813806541,654200,2373600,"654200 2373600"
1006555,"privé - sans psg",83.7804188100471,664200,2393600,"664200 2393600"
1021368,"privé - sans psg",59.8057318933614,660200,2381600,"660200 2381600"
1012242,"privé - sans psg",90.0636586321559,672200,2397600,"672200 2397600"
1026338,"privé - psg",228.112213889933,676200,2399600,"676200 2399600"
1011191,"privé - sans psg",264.914572156636,670200,2381600,"670200 2381600"
1005430,"privé - psg",211.523430315302,684200,2403600,"684200 2403600"
1000234,"privé - sans psg",209.328154285791,540200,2451600,"540200 2451600"
1017082,"privé - sans psg",418.970699920872,538200,2445600,"538200 2445600"
1018155,"privé - sans psg",340.895049487371,540200,2441600,"540200 2441600"
1013292,"publis - communales",267.476458102948,544200,2443600,"544200 2443600"
1005771,"privé - sans psg",103.955455450126,552200,2447600,"552200 2447600"
1020966,"privé - sans psg",284.725066875977,546200,2429600,"546200 2429600"
1024045,"privé - sans psg",80.4655882797522,556200,2449600,"556200 2449600"
1005462,"privé - sans psg",146.710978236732,552200,2437600,"552200 2437600"
1004038,"privé - sans psg",181.280129995323,548200,2425600,"548200 2425600"
1017821,"privé - sans psg",106.638401941323,556200,2439600,"556200 2439600"
1014220,"privé - sans psg",356.983996058703,554200,2433600,"554200 2433600"
1031152,"publics - domaniales",125.66787751995,552200,2417600,"552200 2417600"
1026383,"privé - sans psg",152.087834582639,558200,2425600,"558200 2425600"
1018388,"publics - domaniales",199.494798551552,556200,2419600,"556200 2419600"
1028505,"privé - psg",79.4580220659131,554200,2413600,"554200 2413600"
1021240,"privé - sans psg",4.86662822811785,552200,2407600,"552200 2407600"
1000775,"publics - domaniales",249.323155510518,556200,2409600,"556200 2409600"
1022480,"privé - sans psg",227.90448040008,554200,2403600,"554200 2403600"
1031394,"privé - sans psg",240.41778760341,558200,2405600,"558200 2405600"
1011884,"privé - psg",146.376447244817,556200,2399600,"556200 2399600"
1021440,"publics - domaniales",349.526301586612,574200,2423600,"574200 2423600"
1016668,"privé - psg",201.294216920999,570200,2411600,"570200 2411600"
1030672,"publics - domaniales",54.6503746937673,568200,2405600,"568200 2405600"
1002035,"privé - sans psg",150.135549399008,570200,2401600,"570200 2401600"
1023610,"privé - psg",249.042081660136,568200,2395600,"568200 2395600"
1004545,"privé - psg",251.399613460235,566200,2389600,"566200 2389600"
1002255,"privé - sans psg",99.1147024448162,580200,2421600,"580200 2421600"
1025320,"privé - sans psg",190.513670876415,572200,2397600,"572200 2397600"
1029871,"privé - sans psg",58.2360571348954,580200,2411600,"580200 2411600"
1006443,"publics - domaniales",204.056224343996,590200,2421600,"590200 2421600"
1005774,"privé - sans psg",203.492094085062,362200,2217600,"362200 2217600"
1029213,"privé - sans psg",250.219659442139,378200,2215600,"378200 2215600"
1013932,"privé - psg",134.705592443683,374200,2173600,"374200 2173600"
1019189,"privé - sans psg",153.757874684022,392200,2217600,"392200 2217600"
1023625,"privé - sans psg",28.1761523053643,392200,2197600,"392200 2197600"
1011314,"publics - domaniales",217.125551356361,386200,2179600,"386200 2179600"
1021022,"privé - sans psg",200.418692437738,384200,2173600,"384200 2173600"
1004259,"privé - sans psg",426.035608190364,392200,2167600,"392200 2167600"
