"idp","rich","ser_86","pro_psg","elev","tcar","esspre_fr"
1020582,37,"H21","privé - sans psg",1058,8,"F"
1008784,18,"B33","publis - communales",149,10,"F"
1015696,21,"C20","privé - sans psg",302,2,"R"
1019365,10,"A13","publics - domaniales",158,10,"F"
1013888,10,"D11","privé - sans psg",594,10,"F"
1023525,10,"B41","publics - domaniales",138,9,"F"
1020314,19,"J23","privé - sans psg",374,9,"F"
1015332,12,"A22","privé - sans psg",51,8,"F"
1013821,14,"D11","publis - communales",815,10,"R"
1001238,7,"B70","privé - psg",110,9,"R"
1020737,22,"C51","privé - sans psg",206,9,"F"
1031318,26,"C20","privé - psg",336,7,"R"
1015921,21,"F52","privé - sans psg",92,7,"F"
1006266,37,"B53","privé - sans psg",219,9,"F"
1018876,43,"G12","privé - sans psg",342,6,"F"
1002180,21,"B44","privé - sans psg",89,10,"F"
1020298,31,"B92","privé - sans psg",301,7,"F"
1007910,14,"B92","privé - psg",305,10,"F"
1017764,9,"F21","privé - sans psg",34,0,"R"
1019416,28,"B51","privé - sans psg",122,9,"F"
1003193,17,"B52","privé - psg",179,10,"F"
1022804,15,"B91","privé - psg",210,9,"F"
1018558,16,"B82","privé - sans psg",92,10,"F"
1014973,17,"B42","privé - psg",115,10,"F"
1013866,14,"B70","publics - domaniales",151,5,"R"
1002546,31,"J22","privé - sans psg",223,2,"R"
1025380,10,"F21","privé - psg",57,0,"F"
1000892,16,"D11","privé - sans psg",487,5,"F"
1009494,31,"B43","privé - sans psg",158,3,"R"
1029904,26,"B42","privé - sans psg",142,9,"F"
1019187,23,"F51","privé - sans psg",249,9,"F"
1020368,16,"C20","privé - sans psg",346,9,"F"
1015066,25,"B70","privé - psg",106,10,"F"
1013861,17,"B31","privé - sans psg",140,10,"F"
1019327,13,"D11","publics - domaniales",651,7,"R"
1021097,20,"F30","privé - sans psg",362,10,"F"
1007426,15,"F15","privé - sans psg",132,6,"F"
1030949,15,"J22","privé - sans psg",61,3,"F"
1025111,9,"G70","privé - sans psg",775,9,"F"
1025484,30,"C20","privé - sans psg",463,10,"F"
1020119,35,"I22","publics - domaniales",1627,7,"R"
1013815,18,"C51","publics - domaniales",253,9,"F"
1017231,19,"C30","publis - communales",271,8,"F"
1010981,32,"J40","privé - sans psg",113,7,"F"
1024006,8,"B61","privé - sans psg",85,4,"R"
1008061,25,"B61","publis - communales",109,9,"R"
1028272,17,"G21","privé - sans psg",880,9,"R"
1022430,34,"I22","privé - psg",585,10,"F"
1004978,25,"K12","privé - sans psg",1166,6,"F"
1030097,15,"B70","privé - psg",84,3,"F"
1018841,45,"J10","privé - sans psg",320,9,"F"
1017948,27,"C52","privé - sans psg",268,9,"F"
1004666,31,"C20","privé - sans psg",300,10,"F"
1010707,23,"H10","privé - psg",1296,10,"R"
1022663,25,"G23","privé - psg",443,10,"F"
1001893,17,"B91","privé - psg",160,10,"R"
1020130,20,"B41","privé - sans psg",115,9,"F"
1002532,11,"B33","privé - psg",206,10,"F"
1018341,31,"B92","privé - psg",244,9,"R"
1028828,29,"C20","privé - psg",309,6,"F"
1025891,13,"B70","privé - psg",123,10,"F"
1016074,16,"D11","publis - communales",941,9,"R"
1024126,36,"F40","privé - sans psg",257,6,"F"
1011787,27,"B81","privé - psg",50,7,"F"
1009059,28,"G13","publis - communales",506,9,"F"
1024893,26,"E10","privé - sans psg",709,8,"R"
1005610,32,"B42","privé - psg",230,10,"F"
1007183,40,"F23","privé - sans psg",133,8,"F"
1006105,16,"C20","publis - communales",253,10,"F"
1010116,32,"J10","privé - sans psg",137,6,"F"
1012947,24,"F30","privé - sans psg",295,0,"F"
1002557,13,"A22","privé - psg",57,9,"F"
1005562,31,"G80","privé - sans psg",441,10,"F"
1010343,26,"F40","privé - psg",179,8,"F"
1017340,26,"C12","publis - communales",242,7,"F"
1015700,18,"D12","publics - domaniales",508,10,"F"
1020035,23,"G11","privé - psg",219,9,"R"
1004693,27,"G80","publics - domaniales",894,10,"R"
1022862,13,"J22","publis - communales",495,4,"F"
1023879,13,"F23","privé - sans psg",87,4,"R"
1007137,15,"I22","publics - domaniales",1785,8,"R"
1024025,28,"G50","privé - psg",726,9,"F"
1027852,12,"G42","privé - sans psg",724,10,"F"
1006493,21,"B82","privé - psg",121,8,"R"
1013240,8,"D12","publics - domaniales",438,8,"R"
1004362,52,"H21","privé - sans psg",764,7,"F"
1016191,24,"D11","publis - communales",817,8,"R"
1028591,16,"B62","privé - sans psg",116,10,"F"
1004251,23,"J23","privé - sans psg",240,10,"F"
1003634,15,"F15","privé - psg",160,0,"F"
1012603,23,"B23","privé - psg",203,9,"F"
1016655,20,"F15","publics - domaniales",156,1,"R"
1008866,14,"C52","privé - sans psg",351,10,"F"
1003710,24,"B81","privé - sans psg",90,10,"F"
1023939,27,"B92","privé - sans psg",523,0,"R"
1021957,30,"H42","publis - communales",2072,5,"R"
1023679,10,"G22","privé - sans psg",956,5,"F"
1020494,16,"F30","privé - sans psg",467,10,"F"
1005065,27,"G22","publis - communales",1261,7,"R"
1005988,25,"C12","privé - sans psg",165,9,"F"
1016981,7,"B52","publics - domaniales",107,9,"R"
1004489,9,"I12","publis - communales",1199,0,"F"
1011704,15,"B92","privé - sans psg",290,10,"F"
1021335,58,"H21","publis - communales",1232,8,"R"
1009149,24,"G11","privé - sans psg",245,9,"F"
1010209,11,"A12","privé - sans psg",57,10,"F"
1028932,15,"B32","privé - psg",102,9,"F"
1023689,19,"B70","publics - domaniales",142,9,"R"
1003605,43,"G60","privé - sans psg",765,8,"R"
1010849,45,"C20","privé - psg",287,6,"F"
1029479,15,"B62","privé - psg",128,9,"F"
1020309,16,"F15","privé - sans psg",173,3,"F"
1007672,21,"G22","privé - sans psg",1052,2,"R"
1001938,36,"B62","privé - sans psg",131,10,"F"
1014942,52,"G30","privé - sans psg",1071,8,"F"
1023270,9,"B31","publis - communales",95,10,"R"
1011557,61,"E20","privé - sans psg",879,7,"R"
1020712,28,"H42","publics - domaniales",1603,8,"R"
1009145,35,"G11","privé - sans psg",275,5,"F"
1006137,6,"B70","privé - psg",132,7,"F"
1011852,18,"F52","privé - sans psg",99,8,"F"
1027990,29,"H30","privé - sans psg",939,8,"F"
1016778,23,"B92","privé - sans psg",231,7,"F"
1026242,31,"C51","publis - communales",190,10,"F"
1007852,50,"E10","publis - communales",629,7,"R"
1025430,39,"G50","privé - sans psg",244,10,"F"
1000763,17,"I21","publis - communales",875,9,"F"
1004312,20,"B92","privé - psg",236,8,"F"
1008726,21,"D11","publis - communales",604,10,"F"
1012582,63,"E20","publis - communales",854,10,"R"
1018327,19,"B82","privé - sans psg",122,7,"F"
1007466,9,"D12","publis - communales",264,10,"F"
1005205,11,"F21","privé - psg",95,3,"R"
1027582,24,"H10","privé - sans psg",984,9,"R"
1011201,11,"B70","privé - psg",114,10,"R"
1024830,24,"B41","publis - communales",113,10,"F"
1009294,14,"C12","privé - sans psg",148,10,"F"
1002186,27,"G50","privé - sans psg",364,10,"F"
1002820,22,"F51","privé - sans psg",51,6,"F"
1000180,26,"J23","privé - sans psg",259,8,"F"
1027134,28,"F15","privé - sans psg",138,8,"R"
1018637,24,"B91","privé - psg",164,10,"F"
1020656,18,"I21","privé - sans psg",1140,9,"F"
1016397,16,"B44","privé - sans psg",145,8,"F"
1020341,45,"E20","privé - sans psg",833,0,"F"
1012242,27,"B42","privé - sans psg",129,9,"F"
1018227,35,"I13","privé - sans psg",500,1,"F"
1011710,21,"C20","privé - psg",362,8,"F"
1001362,14,"H30","publis - communales",1455,10,"F"
1023803,36,"E10","privé - sans psg",437,9,"F"
1031023,7,"F21","privé - psg",82,0,"R"
1008627,38,"B53","privé - sans psg",251,3,"F"
1002271,16,"F15","privé - sans psg",166,0,"R"
1003008,28,"B51","privé - sans psg",125,10,"F"
1026903,78,"E20","publis - communales",926,7,"R"
1028229,6,"D11","publis - communales",964,7,"R"
1010366,16,"J23","publis - communales",789,9,"F"
1011558,14,"C30","publis - communales",241,9,"F"
1000686,28,"C20","publis - communales",296,9,"F"
1011837,21,"B32","privé - psg",60,9,"F"
1028693,26,"F11","privé - sans psg",158,3,"F"
1008654,44,"H21","privé - sans psg",1132,9,"R"
1004453,16,"F21","privé - sans psg",19,9,"F"
1019415,27,"E10","publis - communales",581,10,"F"
1022069,17,"C11","privé - psg",378,6,"R"
1030397,27,"F12","privé - sans psg",120,10,"F"
1002037,26,"G50","privé - sans psg",374,10,"F"
1015195,40,"J22","privé - sans psg",59,8,"R"
1015501,40,"C20","publis - communales",334,9,"F"
1003981,33,"A12","privé - psg",116,8,"R"
1001100,14,"J24","publis - communales",857,0,"F"
1016042,17,"B10","privé - psg",93,9,"F"
1020408,27,"G21","privé - psg",710,0,"F"
1013961,12,"B41","publics - domaniales",89,1,"F"
1011170,27,"B82","privé - psg",114,9,"F"
1005705,13,"G22","privé - sans psg",1040,8,"R"
1027564,12,"G42","privé - sans psg",733,9,"R"
1029554,22,"A11","privé - sans psg",179,8,"F"
1007054,20,"C12","publics - domaniales",230,10,"F"
1026543,35,"H30","publics - domaniales",1599,2,"F"
1023337,19,"C20","privé - sans psg",229,10,"F"
1023056,11,"A13","publics - domaniales",155,10,"F"
1006838,19,"B52","privé - sans psg",179,9,"F"
1023581,7,"I21","privé - sans psg",656,9,"F"
1018239,14,"G21","privé - sans psg",831,8,"R"
1018395,22,"G50","privé - sans psg",380,5,"F"
1010437,30,"J30","privé - psg",75,7,"F"
1009212,36,"I11","privé - sans psg",560,10,"F"
1022883,40,"G90","privé - sans psg",612,10,"F"
1012754,26,"B81","privé - sans psg",48,9,"R"
1027232,17,"F30","privé - sans psg",150,7,"F"
1004030,21,"B92","privé - psg",451,9,"R"
1011607,26,"C20","publis - communales",384,9,"F"
1031203,39,"F14","privé - sans psg",54,6,"F"
1018384,8,"F21","privé - psg",85,2,"R"
1020559,11,"B81","privé - psg",91,9,"F"
1011088,21,"A11","privé - psg",152,10,"R"
1005804,39,"H10","privé - sans psg",1070,0,"F"
1003248,45,"H30","publis - communales",1402,10,"R"
1018610,17,"C12","privé - psg",203,9,"F"
1001742,23,"G23","privé - sans psg",352,0,"F"
1003939,32,"G23","privé - sans psg",425,9,"R"
1017984,17,"G12","privé - sans psg",240,10,"F"
1021854,32,"F30","privé - sans psg",190,7,"F"
1030060,35,"G11","privé - sans psg",204,9,"F"
1016643,32,"F51","privé - sans psg",94,2,"F"
1018898,15,"B61","privé - psg",69,7,"R"
1025642,29,"C30","publis - communales",267,8,"F"
1030110,25,"F15","privé - sans psg",293,10,"F"
1010141,61,"H10","privé - sans psg",1097,10,"R"
1024231,36,"J23","publis - communales",400,9,"F"
1005746,27,"B70","privé - sans psg",172,9,"F"
1009993,17,"B10","privé - psg",83,9,"F"
1015032,41,"G22","privé - sans psg",1023,8,"R"
1002956,38,"B51","privé - psg",185,8,"F"
1003771,26,"F30","privé - sans psg",253,10,"F"
1030973,23,"A22","privé - psg",84,8,"F"
1027804,43,"E20","publis - communales",683,9,"F"
1022339,27,"G80","privé - sans psg",484,4,"F"
1028019,12,"F15","privé - sans psg",223,10,"F"
1018879,28,"B41","publics - domaniales",111,7,"F"
1021070,15,"C30","privé - psg",237,8,"R"
1011770,17,"E10","privé - sans psg",628,10,"R"
1006597,25,"G22","privé - sans psg",849,10,"F"
1029043,23,"G60","publics - domaniales",693,8,"R"
1005080,6,"C30","privé - sans psg",264,0,"F"
1013715,21,"G13","privé - sans psg",463,5,"F"
1030557,25,"F15","privé - sans psg",162,8,"F"
1013273,26,"H30","publics - domaniales",1168,9,"F"
1013226,5,"B32","privé - psg",159,9,"F"
1030129,14,"B44","privé - sans psg",149,10,"F"
1016666,2,"I21","privé - sans psg",968,10,"F"
1021010,37,"E20","privé - sans psg",1370,9,"F"
1018808,23,"J10","privé - sans psg",744,2,"F"
1005023,12,"B62","privé - sans psg",153,1,"F"
1017888,23,"H30","publics - domaniales",972,5,"F"
1004259,22,"F11","privé - sans psg",117,9,"F"
1018206,10,"F21","privé - psg",43,3,"R"
1011571,20,"B33","privé - psg",174,8,"F"
1002494,33,"C20","publis - communales",340,9,"F"
1012467,27,"D11","publis - communales",678,9,"R"
1001134,10,"B33","publics - domaniales",271,3,"F"
1007683,39,"G22","privé - sans psg",977,10,"R"
1001272,47,"G30","privé - sans psg",781,7,"F"
1022987,27,"A13","privé - sans psg",180,9,"F"
1029731,31,"J10","privé - sans psg",324,1,"F"
1006162,10,"B10","publics - domaniales",103,1,"F"
1001950,27,"F15","privé - sans psg",182,10,"F"
1029237,14,"B32","publics - domaniales",104,8,"R"
1016364,14,"J23","publis - communales",462,7,"F"
1023166,50,"H21","publis - communales",1350,7,"R"
1026009,19,"I21","privé - sans psg",608,10,"F"
1016896,28,"B42","privé - psg",237,8,"F"
1026215,19,"B62","privé - psg",135,9,"F"
1022359,8,"G11","publics - domaniales",354,10,"F"
1017860,34,"C20","privé - sans psg",569,9,"F"
1028522,22,"A12","privé - sans psg",78,10,"F"
1030270,22,"G60","privé - sans psg",990,4,"F"
1003295,12,"A13","publics - domaniales",214,9,"F"
1010454,42,"C52","privé - sans psg",253,10,"F"
1012558,25,"B53","privé - psg",177,10,"F"
1012715,23,"G23","privé - sans psg",430,9,"F"
1002911,17,"B33","privé - psg",174,10,"F"
1013952,40,"G30","privé - psg",1209,0,"F"
1023498,40,"E10","privé - sans psg",702,6,"F"
1009392,24,"F30","privé - sans psg",150,10,"F"
1007409,22,"H42","privé - psg",2012,7,"R"
1001569,21,"B91","publics - domaniales",244,10,"F"
1020216,7,"D11","publics - domaniales",278,9,"R"
1028922,29,"C30","publics - domaniales",251,9,"F"
1008671,21,"G70","publics - domaniales",1539,7,"F"
1017621,18,"F21","privé - psg",76,1,"F"
1007883,40,"H30","publis - communales",946,8,"R"
1019123,28,"B41","privé - psg",131,8,"F"
1019227,14,"B91","privé - psg",192,10,"F"
1002239,21,"C51","publis - communales",223,10,"F"
1030671,16,"B31","privé - sans psg",91,10,"F"
1013911,19,"B41","privé - sans psg",117,10,"F"
1009413,20,"F30","privé - sans psg",178,10,"F"
1017157,35,"I21","privé - sans psg",951,10,"F"
1013688,30,"C20","privé - sans psg",237,8,"F"
1024529,13,"B70","privé - psg",128,10,"F"
1019917,27,"J40","privé - sans psg",707,3,"R"
1027651,37,"J22","privé - sans psg",220,2,"F"
1015531,8,"F21","publis - communales",22,0,"R"
1011049,45,"H42","publis - communales",1663,6,"R"
1023511,39,"F40","privé - sans psg",144,2,"F"
1011070,21,"B10","privé - sans psg",115,5,"F"
1003628,25,"B41","publics - domaniales",44,9,"F"
1015515,23,"H30","publis - communales",938,2,"R"
1019225,29,"F30","privé - sans psg",196,10,"F"
1010063,11,"C20","privé - psg",322,10,"F"
1028867,14,"C30","publis - communales",237,10,"F"
1028511,31,"G22","privé - psg",764,8,"R"
1027225,20,"B70","privé - psg",142,7,"F"
1023894,15,"C20","publics - domaniales",334,6,"F"
1031394,30,"B41","privé - sans psg",141,6,"F"
1001109,45,"G70","privé - sans psg",409,7,"F"
1012945,20,"F23","privé - sans psg",106,10,"R"
1029512,29,"K11","privé - sans psg",156,3,"F"
1001187,9,"B32","privé - psg",136,8,"F"
1013817,30,"G22","privé - sans psg",1153,9,"R"
1023838,17,"F23","privé - sans psg",100,8,"F"
1013519,71,"E20","privé - sans psg",959,7,"F"
1030930,21,"F30","privé - sans psg",140,10,"F"
1013257,20,"G13","privé - sans psg",564,9,"F"
1013555,24,"G13","privé - sans psg",448,9,"F"
1004791,34,"G12","privé - sans psg",147,7,"F"
1001266,29,"H21","privé - sans psg",393,8,"F"
1021196,15,"C30","privé - sans psg",278,2,"F"
1014618,20,"B41","privé - sans psg",77,10,"F"
1000234,9,"B32","privé - sans psg",125,8,"F"
1005079,29,"C20","publis - communales",165,8,"F"
1000323,17,"B52","privé - psg",220,10,"F"
1008144,18,"C20","privé - sans psg",261,7,"F"
1006511,14,"A12","privé - sans psg",110,9,"R"
1019124,28,"C51","privé - sans psg",217,10,"F"
1012020,22,"C30","publis - communales",346,10,"F"
1004833,12,"G21","privé - sans psg",682,4,"F"
1013656,37,"E20","publis - communales",996,8,"R"
1031333,13,"G22","publics - domaniales",1104,8,"R"
1000793,17,"A11","privé - sans psg",254,10,"R"
1012145,19,"I21","publis - communales",1211,10,"F"
1031208,19,"H30","publis - communales",1124,4,"R"
1022268,31,"C20","publis - communales",287,7,"F"
1030008,17,"C20","publis - communales",326,10,"F"
1015517,23,"C52","privé - sans psg",669,9,"F"
1024520,22,"B42","privé - psg",76,9,"F"
1023992,17,"A11","privé - sans psg",230,5,"F"
1020903,18,"D11","privé - sans psg",536,9,"F"
1022789,26,"B92","privé - psg",238,10,"F"
1003704,12,"G11","privé - sans psg",334,9,"F"
1024897,28,"H42","publis - communales",2229,2,"R"
1016065,20,"F15","privé - psg",200,10,"F"
1023094,26,"G11","privé - sans psg",282,9,"F"
1027319,22,"I12","privé - sans psg",444,2,"F"
1012317,13,"B41","privé - sans psg",76,7,"F"
1006629,27,"B41","publics - domaniales",91,8,"F"
1000525,21,"G80","publics - domaniales",747,0,"R"
1003441,27,"B42","privé - sans psg",107,8,"F"
1021279,48,"I21","privé - sans psg",567,10,"F"
1022559,21,"G30","privé - sans psg",936,10,"R"
1031301,28,"C51","publis - communales",318,8,"F"
1014179,23,"B33","privé - sans psg",123,9,"F"
1013291,20,"C20","privé - sans psg",300,10,"F"
1025320,17,"B41","privé - sans psg",121,9,"F"
1025708,3,"F21","privé - sans psg",74,0,NA
1012061,23,"B70","privé - sans psg",105,8,"F"
1031155,31,"C20","privé - sans psg",224,10,"F"
1000834,18,"B32","privé - sans psg",102,8,"F"
1009467,27,"C20","publis - communales",512,8,"F"
1001373,25,"B41","privé - sans psg",154,9,"F"
1008018,19,"B41","publics - domaniales",201,9,"F"
1002527,47,"G42","privé - sans psg",864,9,"F"
1011802,7,"F40","privé - sans psg",307,7,"F"
1029413,56,"C20","publics - domaniales",342,7,"F"
1026426,17,"B53","publis - communales",378,9,"F"
1027767,16,"F30","privé - sans psg",16,8,"F"
1028368,6,"D11","publics - domaniales",319,9,"F"
1012071,25,"F40","publics - domaniales",308,1,"R"
1021372,14,"A13","privé - psg",300,10,"F"
1003660,10,"D11","publis - communales",718,8,"R"
1027975,32,"I21","privé - sans psg",965,10,"F"
1018570,11,"F21","privé - sans psg",42,4,"R"
1010597,28,"F15","privé - psg",188,10,"F"
1014061,20,"F11","privé - sans psg",161,10,"F"
1000737,17,"G50","privé - sans psg",516,10,"F"
1012152,19,"B51","privé - sans psg",217,10,"F"
1009261,25,"C20","privé - sans psg",258,10,"F"
1004069,18,"G90","privé - sans psg",190,3,"F"
1021334,17,"B10","privé - psg",50,9,"F"
1023601,25,"B51","privé - sans psg",142,9,"F"
1005583,21,"C51","publis - communales",190,0,"F"
1024514,16,"B41","privé - sans psg",125,9,"F"
1013186,45,"H30","privé - sans psg",759,6,"R"
1016777,35,"G60","privé - sans psg",549,10,"F"
1009415,17,"F23","privé - sans psg",34,0,"F"
1030983,53,"C20","publics - domaniales",287,8,"F"
1007085,25,"H30","privé - sans psg",1225,8,"R"
1008465,6,"A11","privé - psg",180,0,"F"
1030917,31,"F52","privé - sans psg",104,8,"F"
1016373,42,"C20","publics - domaniales",502,10,"F"
1006358,21,"G12","privé - sans psg",463,10,"F"
1015202,15,"J21","privé - sans psg",491,4,"F"
1001701,18,"G41","privé - psg",552,9,"R"
1013769,40,"C20","publics - domaniales",306,10,"F"
1008860,17,"F21","privé - psg",6,5,"R"
1003919,35,"F30","privé - sans psg",559,10,"F"
1024719,29,"B70","privé - psg",85,10,"F"
1001385,31,"C20","privé - sans psg",409,10,"F"
1007571,13,"B52","privé - sans psg",281,9,"F"
1014834,23,"G30","privé - sans psg",1303,9,"F"
1007368,20,"C51","publics - domaniales",200,9,"F"
1012377,13,"I21","privé - sans psg",645,9,"F"
1008603,17,"G13","publis - communales",523,10,"R"
1007086,15,"B61","privé - psg",94,8,"F"
1028727,21,"C51","privé - sans psg",272,10,"F"
1018099,9,"A22","publics - domaniales",52,9,"F"
1006620,15,"C51","publis - communales",208,9,"F"
1022624,14,"I22","publics - domaniales",2185,7,"R"
1019982,38,"B22","privé - psg",99,7,"F"
1026783,23,"G70","privé - sans psg",302,9,"F"
1012365,35,"J10","privé - sans psg",160,7,"R"
1017795,14,"B52","privé - sans psg",75,9,"F"
1016207,32,"I21","publis - communales",1151,7,"F"
1015887,49,"E20","privé - psg",1278,7,"R"
1018017,10,"F21","privé - psg",105,0,"F"
1005155,36,"H42","privé - sans psg",1069,1,"F"
1011041,17,"B10","privé - sans psg",30,6,"F"
1013360,25,"G90","privé - sans psg",613,9,"F"
1026861,29,"C12","publis - communales",183,6,"F"
1029576,34,"G60","privé - sans psg",609,4,"F"
